a,b,c,d,e,f,g,h,i
7.4158,-2.6221,1.4062,1.163,-223.51,-94.549,312.63,307.55,2289
7.4165,-2.6221,1.0986,1.4967,-161.34,-154.45,311.14,307.57,2289.2
7.4172,-2.3975,0.66406,1.7126,-89.8,-221.77,305.17,307.57,2289.4
7.4179,-2.0166,0.0048828,2.0021,-16.282,-279.69,288.77,307.57,2289.6
7.4186,-1.6162,-0.72754,2.3358,47.861,-312.36,258.95,307.58,2289.8
7.4193,-1.2598,-1.3135,2.5616,103.62,-316.81,207.75,307.57,2290.1
7.42,-0.88867,-1.6211,2.4978,166.28,-312.85,140.66,307.56,2290.3
7.4207,-0.38574,-1.8311,2.223,231.9,-305.92,66.104,307.56,2290.5
7.4214,0.32715,-2.124,1.8206,284.7,-287.61,-3.4792,307.56,2290.7
7.4221,1.0254,-2.4512,1.4574,311.34,-253.45,-63.619,307.57,2290.9
7.4228,1.5332,-2.666,1.1777,313.31,-199,-120.78,307.58,2291.1
7.4235,1.7822,-2.5732,0.83423,308.87,-129.2,-186.88,307.59,2291.3
7.4242,2.0166,-2.2656,0.29443,300.49,-54.947,-251,307.61,2291.6
7.4249,2.3242,-1.8555,-0.4073,278.28,15.841,-296.72,307.61,2291.8
7.4256,2.5928,-1.5186,-1.0158,235.85,74.748,-316.11,307.61,2292
7.4263,2.6904,-1.2256,-1.4182,176.64,131.68,-315.61,307.61,2292.2
7.427,2.5244,-0.83496,-1.6586,107.07,198.5,-311.14,307.61,2292.4
7.4277,2.1924,-0.24414,-1.9236,32.565,261.37,-298.71,307.59,2292.6
7.4284,1.7627,0.49805,-2.2475,-36.019,301.96,-273.36,307.58,2292.9
7.4291,1.3965,1.1328,-2.5076,-91.774,313.35,-228.13,307.57,2293.1
7.4298,1.0547,1.5137,-2.5419,-150.49,310.38,-164.51,307.56,2293.3
7.4305,0.60059,1.7383,-2.326,-217.59,304.44,-92.943,307.56,2293.5
7.4312,-0.048828,2.0264,-1.9874,-276.31,289.59,-20.378,307.56,2293.7
7.4319,-0.80566,2.3779,-1.5948,-310.35,261.37,43.738,307.56,2293.9
7.4326,-1.377,2.6416,-1.2955,-317.75,213.35,99.404,307.56,2294.1
7.4333,-1.7188,2.666,-0.97163,-314.3,146.53,162.03,307.55,2294.4
7.434,-1.9531,2.4072,-0.48582,-308.38,73.263,229.62,307.54,2294.6
7.4347,-2.2705,2.0215,0.2012,-290.12,0,282.81,307.52,2294.8
7.4354,-2.5684,1.6162,0.90293,-255.59,-63.362,308.65,307.5,2295
7.4361,-2.7344,1.3184,1.3642,-198.84,-118.8,312.63,307.49,2295.2
7.4368,-2.6318,0.96191,1.6488,-131.74,-182.17,310.14,307.48,2295.4
7.4375,-2.3145,0.41016,1.8942,-58.716,-248.99,299.21,307.48,2295.7
7.4382,-1.8896,-0.32227,2.2083,11.842,-297.51,278.33,307.48,2295.9
7.4389,-1.4893,-1.0205,2.4978,72.531,-315.82,240.56,307.48,2296.1
7.4396,-1.1621,-1.4551,2.6057,128.78,-314.83,180.92,307.49,2296.3
7.4403,-0.7373,-1.7041,2.4389,193.42,-312.36,108.35,307.5,2296.5
7.441,-0.15625,-1.9434,2.1199,256.57,-299.49,36.283,307.51,2296.7
7.4417,0.60059,-2.3047,1.7323,300.98,-273.75,-29.324,307.52,2296.9
7.4424,1.25,-2.6025,1.3937,312.82,-233.65,-88.47,307.53,2297.2
7.4431,1.6309,-2.7002,1.1041,309.86,-171.77,-148.61,307.54,2297.4
7.4438,1.8701,-2.5146,0.6821,307.39,-96.529,-214.22,307.54,2297.6
7.4445,2.168,-2.1729,0.063794,293.58,-22.771,-273.36,307.54,2297.8
7.4452,2.5049,-1.7627,-0.6772,261.51,40.097,-310.14,307.55,2298
7.4459,2.71,-1.4404,-1.2121,212.17,97.519,-316.6,307.54,2298.2
7.4466,2.7246,-1.1523,-1.5261,150.49,160.39,-312.63,307.53,2298.4
7.4473,2.4756,-0.67383,-1.7715,75.491,225.73,-307.66,307.53,2298.7
7.448,2.0752,0.014648,-2.0659,0.49341,280.68,-291.25,307.53,2298.9
7.4487,1.6309,0.78125,-2.3898,-59.209,310.87,-256.96,307.53,2299.1
7.4494,1.2744,1.2988,-2.5469,-114.47,313.84,-202.29,307.53,2299.3
7.4501,0.92285,1.5674,-2.4683,-179.11,307.9,-135.19,307.52,2299.5
7.4508,0.39551,1.7871,-2.1788,-244.73,299.49,-62.128,307.51,2299.7
7.4515,-0.30762,2.0947,-1.8059,-293.58,280.68,8.9464,307.51,2300
7.4522,-1.0303,2.4463,-1.4427,-316.27,244.54,67.098,307.5,2300.2
7.4529,-1.46,2.5977,-1.1679,-316.77,186.62,124.75,307.5,2300.4
7.4536,-1.709,2.5146,-0.83423,-312.82,116.33,191.35,307.49,2300.6
7.4543,-1.9678,2.2021,-0.2699,-302.95,41.582,254.97,307.48,2300.8
7.455,-2.3047,1.792,0.45637,-278.28,-28.216,296.72,307.48,2301
7.4557,-2.5879,1.4404,1.0894,-233.38,-85.638,312.63,307.47,2301.2
7.4564,-2.6465,1.1768,1.4329,-172.2,-144.05,311.63,307.47,2301.5
7.4571,-2.4951,0.78125,1.6881,-102.14,-211.37,306.66,307.46,2301.7
7.4578,-2.1191,0.14648,1.958,-28.124,-272.26,292.25,307.46,2301.9
7.4585,-1.6846,-0.62012,2.3064,39.473,-308.4,265.91,307.46,2302.1
7.4592,-1.3086,-1.2549,2.5469,94.734,-317.31,217.2,307.46,2302.3
7.4599,-0.97656,-1.5723,2.537,154.44,-314.34,150.6,307.47,2302.5
7.4606,-0.48828,-1.7969,2.2966,222.03,-306.91,78.529,307.47,2302.8
7.4613,0.18555,-2.0752,1.9187,278.78,-290.08,7.4553,307.47,2303
7.462,0.95215,-2.4365,1.5261,308.38,-260.88,-56.163,307.48,2303.2
7.4627,1.4893,-2.6562,1.2072,312.82,-209.39,-112.33,307.48,2303.4
7.4634,1.748,-2.6221,0.90293,310.35,-139.6,-174.95,307.47,2303.6
7.4641,1.9775,-2.3486,0.41221,303.94,-66.333,-240.56,307.47,2303.8
7.4648,2.2803,-1.958,-0.26499,281.24,3.9602,-292.75,307.48,2304
7.4655,2.5928,-1.5625,-0.96672,244.24,64.848,-315.11,307.47,2304.3
7.4662,2.6953,-1.2598,-1.3789,187.99,123.75,-315.11,307.46,2304.5
7.4669,2.5928,-0.93262,-1.6292,119.4,188.11,-312.13,307.45,2304.7
7.4676,2.2803,-0.38086,-1.8746,43.42,251.47,-302.19,307.45,2304.9
7.4683,1.875,0.33203,-2.1935,-25.657,297.51,-278.83,307.45,2305.1
7.469,1.4551,1.0547,-2.4929,-82.399,313.84,-236.58,307.45,2305.3
7.4697,1.123,1.46,-2.5567,-140.62,311.37,-174.95,307.44,2305.6
7.4704,0.74219,1.6797,-2.4144,-207.72,304.93,-104.37,307.44,2305.8
7.4711,0.10742,1.958,-2.0758,-267.43,292.56,-31.809,307.44,2306
7.4718,-0.65918,2.3145,-1.6734,-306.9,267.81,34.294,307.45,2306.2
7.4725,-1.3281,2.627,-1.325,-317.26,222.76,90.458,307.45,2306.4
7.4732,-1.6553,2.6758,-1.0403,-315.29,157.42,151.59,307.46,2306.6
7.4739,-1.8945,2.4902,-0.62813,-310.85,84.153,218.69,307.46,2306.8
7.4746,-2.2021,2.1094,0.063794,-293.58,11.385,276.84,307.45,2307.1
7.4753,-2.5439,1.6846,0.79988,-261.01,-52.967,307.66,307.44,2307.3
7.476,-2.7344,1.3477,1.3397,-210.19,-110.88,311.63,307.42,2307.5
7.4767,-2.666,1.0352,1.5998,-144.08,-171.77,309.64,307.4,2307.7
7.4774,-2.417,0.55664,1.8402,-69.077,-237.61,303.68,307.39,2307.9
7.4781,-1.9775,-0.16602,2.1297,1.9736,-291.07,282.81,307.39,2308.1
7.4788,-1.5576,-0.91309,2.4683,61.676,-316.81,246.52,307.38,2308.4
7.4795,-1.2158,-1.4209,2.6156,118.91,-315.82,191.85,307.38,2308.6
7.4802,-0.87402,-1.6406,2.5174,184.04,-310.87,122.76,307.38,2308.8
7.4809,-0.32227,-1.8896,2.223,247.2,-302.95,47.217,307.39,2309
7.4816,0.42969,-2.2266,1.8255,294.07,-281.17,-21.372,307.4,2309.2
7.4823,1.1523,-2.5781,1.4673,313.81,-241.07,-78.032,307.41,2309.4
7.483,1.5869,-2.7295,1.1777,312.33,-181.18,-137.18,307.43,2309.6
7.4837,1.8164,-2.6123,0.82932,307.39,-110.39,-204.77,307.44,2309.9
7.4844,2.1094,-2.29,0.22573,296.04,-35.641,-265.41,307.45,2310.1
7.4851,2.4609,-1.875,-0.51526,269.4,32.671,-304.67,307.46,2310.3
7.4858,2.7295,-1.5186,-1.1532,221.54,89.104,-316.6,307.46,2310.5
7.4865,2.7393,-1.1914,-1.5016,159.86,149,-314.61,307.46,2310.7
7.4872,2.5439,-0.77148,-1.7372,87.827,216.82,-308.65,307.46,2310.9
7.4879,2.1582,-0.11719,-2.0218,13.322,273.75,-294.24,307.46,2311.1
7.4886,1.7236,0.64453,-2.3506,-50.821,307.9,-264.42,307.45,2311.4
7.4893,1.3525,1.25,-2.5812,-105.1,313.84,-211.73,307.44,2311.6
7.49,0.98145,1.5576,-2.5223,-167.76,309.39,-146.62,307.44,2311.8
7.4907,0.51758,1.7578,-2.272,-235.36,300.97,-74.056,307.43,2312
7.4914,-0.1709,2.0605,-1.9089,-286.67,285.13,-2.4851,307.42,2312.2
7.4921,-0.89844,2.4072,-1.5311,-313.81,252.46,59.643,307.41,2312.4
7.4928,-1.4404,2.6318,-1.2219,-317.75,196.52,113.82,307.4,2312.7
7.4935,-1.6895,2.5586,-0.89802,-314.79,126.72,178.93,307.39,2312.9
7.4942,-1.9336,2.2998,-0.39749,-304.43,54.452,247.02,307.38,2313.1
7.4949,-2.2656,1.9043,0.31406,-282.23,-16.336,293.24,307.38,2313.3
7.4956,-2.5635,1.5332,0.97654,-243.74,-78.708,310.14,307.37,2313.5
7.4963,-2.6807,1.2256,1.4133,-183.55,-134.65,311.63,307.36,2313.7
7.497,-2.5195,0.83984,1.6586,-112,-198.5,309.64,307.36,2313.9
7.4977,-2.1973,0.26367,1.9187,-39.473,-262.86,295.23,307.36,2314.2
7.4984,-1.7725,-0.49316,2.2573,27.631,-307.41,268.89,307.36,2314.4
7.4991,-1.377,-1.1621,2.5272,86.84,-316.81,226.14,307.36,2314.6
7.4998,-1.0205,-1.5576,2.5665,146.05,-313.35,164.51,307.36,2314.8
7.5005,-0.58594,-1.7725,2.3555,210.19,-309.88,89.961,307.36,2315
7.5012,0.039062,-2.0361,2.012,269.4,-295.03,17.396,307.36,2315.2
7.5019,0.81055,-2.3877,1.6096,307.39,-265.83,-45.229,307.35,2315.5
7.5026,1.4111,-2.6514,1.2759,313.81,-218.3,-102.39,307.33,2315.7
7.5033,1.7432,-2.666,0.96182,309.37,-153.46,-165.01,307.32,2315.9
7.504,1.9531,-2.417,0.51035,304.93,-79.203,-231.61,307.3,2316.1
7.5047,2.251,-2.0508,-0.14722,287.16,-5.4452,-284.3,307.29,2316.3
7.5054,2.5684,-1.6602,-0.84404,251.14,55.937,-313.62,307.28,2316.5
7.5061,2.7246,-1.333,-1.3299,196.87,112.86,-316.6,307.28,2316.7
7.5068,2.6318,-0.98145,-1.6145,131.74,176.23,-313.12,307.27,2317
7.5075,2.3438,-0.47852,-1.8353,56.742,242.06,-304.67,307.27,2317.2
7.5082,1.9385,0.21973,-2.1445,-15.789,292.06,-283.3,307.28,2317.4
7.5089,1.5088,0.95215,-2.4487,-74.011,312.85,-244.53,307.28,2317.6
7.5096,1.1572,1.4307,-2.5616,-130.75,311.37,-185.89,307.29,2317.8
7.5103,0.75684,1.665,-2.4094,-195.88,306.91,-116.8,307.29,2318
7.511,0.21973,1.8848,-2.1101,-258.55,296.52,-43.241,307.3,2318.2
7.5117,-0.51758,2.2314,-1.7323,-302.46,273.25,24.851,307.3,2318.5
7.5124,-1.2158,2.5635,-1.374,-318.25,230.68,81.512,307.3,2318.7
7.5131,-1.6309,2.6807,-1.0845,-315.29,168.8,140.66,307.3,2318.9
7.5138,-1.8604,2.5049,-0.67229,-310.85,97.024,209.25,307.29,2319.1
7.5145,-2.124,2.168,-0.08833,-298.02,23.266,267.89,307.29,2319.3
7.5152,-2.4658,1.7578,0.65757,-269.4,-44.057,303.68,307.29,2319.5
7.5159,-2.7002,1.4014,1.2513,-219.07,-99.994,312.63,307.29,2319.8
7.5166,-2.7148,1.0986,1.585,-154.93,-160.39,311.14,307.29,2320
7.5173,-2.4512,0.625,1.8108,-82.399,-228.2,304.18,307.28,2320.2
7.518,-2.0605,-0.024414,2.0708,-9.8682,-284.64,286.28,307.27,2320.4
7.5187,-1.626,-0.7959,2.4144,54.275,-313.35,254.97,307.27,2320.6
7.5194,-1.2598,-1.3623,2.6057,109.04,-316.32,202.29,307.27,2320.8
7.5201,-0.89844,-1.6455,2.5321,171.71,-312.85,133.7,307.25,2321
7.5208,-0.38574,-1.8457,2.2328,237.82,-305.43,59.643,307.24,2321.3
7.5215,0.29297,-2.1387,1.8697,289.14,-284.64,-10.437,307.24,2321.5
7.5222,1.04,-2.5146,1.5065,312.33,-248.99,-69.086,307.23,2321.7
7.5229,1.5283,-2.7002,1.2023,312.82,-192.56,-126.74,307.22,2321.9
7.5236,1.7969,-2.6123,0.85386,308.38,-122.76,-192.84,307.21,2322.1
7.5243,2.0312,-2.3047,0.31897,299.01,-47.522,-256.96,307.21,2322.3
7.525,2.3633,-1.9287,-0.37295,274.83,22.771,-300.2,307.2,2322.5
7.5257,2.6807,-1.5723,-1.0452,230.92,80.193,-316.11,307.18,2322.8
7.5264,2.749,-1.2598,-1.4427,170.23,137.12,-316.11,307.17,2323
7.5271,2.5977,-0.85938,-1.7077,100.66,204.94,-310.64,307.17,2323.2
7.5278,2.2412,-0.25879,-1.9531,26.151,266.32,-296.22,307.16,2323.4
7.5285,1.8311,0.4834,-2.2966,-41.94,303.94,-270.38,307.16,2323.6
7.5292,1.4258,1.167,-2.5714,-98.188,312.36,-222.67,307.16,2323.8
7.5299,1.0596,1.5332,-2.5665,-156.41,310.38,-157.56,307.17,2324.1
7.5306,0.57617,1.7529,-2.3211,-222.53,304.93,-84.991,307.18,2324.3
7.5313,-0.053711,2.002,-1.9629,-281.24,286.62,-14.414,307.18,2324.5
7.532,-0.78125,2.3682,-1.6096,-312.82,257.41,49.205,307.17,2324.7
7.5327,-1.3672,2.6367,-1.2955,-316.27,208.4,106.86,307.16,2324.9
7.5334,-1.6797,2.6221,-0.96672,-313.81,139.6,169.48,307.14,2325.1
7.5341,-1.9141,2.3535,-0.46619,-308.87,64.848,233.6,307.13,2325.3
7.5348,-2.1973,1.9678,0.18647,-287.16,-6.4353,286.78,307.13,2325.6
7.5355,-2.5342,1.6064,0.87349,-249.17,-66.828,311.63,307.13,2325.8
7.5362,-2.6904,1.2891,1.3495,-193.91,-125.24,311.63,307.11,2326
7.5369,-2.5977,0.92773,1.6341,-125.82,-190.09,308.15,307.11,2326.2
7.5376,-2.2656,0.36621,1.8893,-49.834,-252.95,299.21,307.1,2326.4
7.5383,-1.8604,-0.32715,2.1837,18.75,-300.48,275.35,307.1,2326.6
7.539,-1.4795,-1.0449,2.5125,75.491,-317.8,234.1,307.09,2326.8
7.5397,-1.1084,-1.5088,2.6057,134.21,-314.83,174.95,307.08,2327.1
7.5404,-0.67383,-1.7627,2.434,200.82,-309.88,103.38,307.08,2327.3
7.5411,-0.039062,-2.0117,2.0708,261.01,-298,28.827,307.08,2327.5
7.5418,0.65918,-2.3242,1.693,301.97,-272.76,-36.78,307.09,2327.7
7.5425,1.3232,-2.6465,1.3593,314.3,-227.71,-91.949,307.09,2327.9
7.5432,1.709,-2.7051,1.0354,310.35,-164.35,-153.58,307.1,2328.1
7.5439,1.9531,-2.4902,0.57905,305.91,-91.579,-221.67,307.1,2328.4
7.5446,2.2217,-2.0947,-0.073608,291.11,-16.336,-276.84,307.11,2328.6
7.5453,2.5146,-1.7139,-0.74099,259.04,47.522,-310.64,307.11,2328.8
7.546,2.7295,-1.3916,-1.2759,205.26,102.96,-316.6,307.11,2329
7.5467,2.666,-1.04,-1.5899,142.59,165.34,-314.12,307.11,2329.2
7.5474,2.4023,-0.54199,-1.8353,70.064,232.66,-305.67,307.11,2329.4
7.5481,1.9775,0.1416,-2.0954,-4.9341,284.64,-288.27,307.11,2329.6
7.5488,1.5674,0.83984,-2.3849,-66.117,310.38,-253.98,307.12,2329.9
7.5495,1.2061,1.3623,-2.5518,-119.9,313.35,-196.32,307.12,2330.1
7.5502,0.83984,1.6309,-2.4536,-184.04,308.4,-127.24,307.12,2330.3
7.5509,0.29785,1.8652,-2.1641,-250.65,297.01,-55.666,307.13,2330.5
7.5516,-0.4248,2.168,-1.7617,-298.02,277.21,13.917,307.14,2330.7
7.5523,-1.0986,2.4805,-1.4084,-315.29,240.58,74.056,307.14,2330.9
7.553,-1.5674,2.6562,-1.1139,-315.78,180.19,131.21,307.15,2331.1
7.5537,-1.8213,2.5342,-0.7459,-313.31,107.91,195.83,307.16,2331.4
7.5544,-2.0947,2.2021,-0.14231,-300.98,35.146,259.45,307.17,2331.6
7.5551,-2.3975,1.7773,0.56433,-273.35,-32.671,301.2,307.17,2331.8
7.5558,-2.6514,1.4404,1.1581,-228.94,-91.579,311.63,307.16,2332
7.5565,-2.6953,1.1182,1.536,-166.77,-151.48,310.14,307.17,2332.2
7.5572,-2.4805,0.67383,1.7813,-93.748,-216.32,306.17,307.18,2332.4
7.5579,-2.085,0.024414,2.0463,-20.723,-275.73,291.25,307.18,2332.7
7.5586,-1.6455,-0.69824,2.3407,43.42,-311.86,260.94,307.17,2332.9
7.5593,-1.2988,-1.2793,2.5616,99.668,-317.31,211.23,307.16,2333.1
7.56,-0.93262,-1.6113,2.537,161.34,-312.85,145.63,307.16,2333.3
7.5607,-0.4541,-1.8262,2.2868,227.95,-305.92,71.571,307.16,2333.5
7.5614,0.22461,-2.1045,1.904,281.74,-289.09,0.49702,307.16,2333.7
7.5621,0.92773,-2.417,1.5212,310.35,-256.92,-61.134,307.16,2333.9
7.5628,1.4551,-2.6562,1.2366,313.31,-202.96,-116.8,307.16,2334.2
7.5635,1.748,-2.627,0.91274,309.37,-133.66,-181.41,307.16,2334.4
7.5642,2.002,-2.3682,0.4073,301.97,-59.897,-247.52,307.16,2334.6
7.5649,2.3193,-1.958,-0.30425,279.27,10.89,-295.73,307.16,2334.8
7.5656,2.5977,-1.5918,-0.93728,239.3,71.283,-315.11,307.16,2335
7.5663,2.7393,-1.3135,-1.374,182.07,129.2,-315.61,307.16,2335.2
7.567,2.6123,-0.92285,-1.6537,111.51,194.05,-312.13,307.16,2335.4
7.5677,2.29,-0.32715,-1.9285,36.019,256.92,-300.7,307.16,2335.7
7.5684,1.8457,0.41992,-2.2524,-31.085,300.97,-275.35,307.15,2335.9
7.5691,1.4746,1.0596,-2.5125,-87.333,313.84,-231.61,307.13,2336.1
7.5698,1.1279,1.4746,-2.5763,-147.04,309.88,-169.48,307.13,2336.3
7.5705,0.66406,1.7188,-2.3702,-213.65,304.93,-97.416,307.12,2336.5
7.5712,0.024414,1.9873,-2.0169,-271.87,291.57,-24.354,307.12,2336.7
7.5719,-0.73242,2.3242,-1.6145,-309.37,264.34,40.259,307.12,2337
7.5726,-1.2891,2.583,-1.3151,-318.25,216.32,96.422,307.13,2337.2
7.5733,-1.6309,2.6367,-1.0305,-314.3,150.98,158.05,307.14,2337.4
7.574,-1.875,2.4072,-0.56433,-309.86,77.718,224.65,307.13,2337.6
7.5747,-2.1777,2.0312,0.10305,-292.1,4.4552,279.82,307.13,2337.8
7.5754,-2.4902,1.6357,0.80479,-257.56,-58.412,308.65,307.13,2338
7.5761,-2.6611,1.3477,1.2661,-203.28,-115.83,312.13,307.15,2338.2
7.5768,-2.6221,1.0303,1.5654,-137.66,-178.7,309.15,307.15,2338.5
7.5775,-2.334,0.48828,1.8304,-62.663,-244.04,301.69,307.16,2338.7
7.5782,-1.9189,-0.24414,2.1543,8.8813,-294.04,280.82,307.17,2338.9
7.5789,-1.5137,-0.96191,2.4683,67.104,-317.31,242.55,307.18,2339.1
7.5796,-1.1914,-1.416,2.591,123.35,-316.32,184.89,307.19,2339.3
7.5803,-0.78125,-1.6943,2.4683,190.46,-309.88,115.81,307.21,2339.5
7.581,-0.16602,-1.9482,2.1396,253.12,-300.48,41.253,307.22,2339.7
7.5817,0.59082,-2.2949,1.7323,296.04,-278.7,-28.33,307.22,2340
7.5824,1.2598,-2.6074,1.3887,313.81,-237.11,-83.997,307.23,2340.2
7.5831,1.6406,-2.7148,1.1139,312.82,-173.75,-141.65,307.22,2340.4
7.5838,1.9043,-2.5537,0.68701,306.9,-103.46,-210.74,307.22,2340.6
7.5845,2.1777,-2.1875,0.058887,292.59,-30.196,-271.37,307.21,2340.8
7.5852,2.5,-1.7773,-0.66248,266.44,38.612,-306.17,307.2,2341
7.5859,2.7051,-1.4307,-1.217,217.59,96.034,-315.11,307.2,2341.3
7.5866,2.7002,-1.1182,-1.536,152.46,153.46,-316.11,307.2,2341.5
7.5873,2.4609,-0.64941,-1.7862,79.932,221.27,-309.15,307.2,2341.7
7.588,2.0703,0.014648,-2.0561,7.8945,279.69,-290.26,307.2,2341.9
7.5887,1.6309,0.75684,-2.3751,-55.755,309.88,-259.45,307.21,2342.1
7.5894,1.2598,1.3086,-2.5419,-112.99,311.37,-208.75,307.23,2342.3
7.5901,0.91797,1.582,-2.4781,-173.68,308.4,-139.17,307.23,2342.5
7.5908,0.38086,1.8164,-2.1984,-238.81,301.96,-65.607,307.23,2342.8
7.5915,-0.30273,2.1094,-1.8157,-292.1,281.67,3.9762,307.24,2343
7.5922,-1.0352,2.4609,-1.4476,-316.77,246.52,62.625,307.26,2343.2
7.5929,-1.499,2.6318,-1.1581,-316.27,191.57,121.77,307.27,2343.4
7.5936,-1.7627,2.5635,-0.82932,-312.82,120.29,186.88,307.27,2343.6
7.5943,-2.0312,2.2559,-0.26008,-304.43,46.037,250,307.27,2343.8
7.595,-2.3438,1.8408,0.45637,-279.76,-23.266,295.73,307.28,2344.1
7.5957,-2.6221,1.46,1.1188,-236.34,-82.173,312.63,307.28,2344.3
7.5964,-2.6807,1.167,1.4771,-177.13,-141.08,311.14,307.27,2344.5
7.5971,-2.5391,0.79102,1.7323,-106.08,-206.92,307.16,307.27,2344.7
7.5978,-2.1631,0.15137,1.9923,-31.578,-267.31,294.73,307.26,2344.9
7.5985,-1.7139,-0.5957,2.3015,34.045,-307.9,266.9,307.26,2345.1
7.5992,-1.3232,-1.2402,2.5567,90.294,-318.3,220.18,307.25,2345.3
7.5999,-1.001,-1.5674,2.5567,151.48,-312.85,157.56,307.24,2345.6
7.6006,-0.55176,-1.7871,2.3407,217.59,-307.41,83.997,307.23,2345.8
7.6013,0.12207,-2.0508,1.9482,273.35,-293.55,10.437,307.23,2346
7.602,0.85449,-2.3877,1.5654,307.89,-263.35,-51.69,307.22,2346.2
7.6027,1.4209,-2.6416,1.2612,314.79,-211.87,-107.36,307.21,2346.4
7.6034,1.6895,-2.6318,0.98145,309.86,-146.53,-170.98,307.2,2346.6
7.6041,1.9385,-2.3926,0.49072,303.45,-72.768,-238.57,307.19,2346.8
7.6048,2.2363,-2.002,-0.18647,285.19,0.99004,-288.77,307.18,2347.1
7.6055,2.5684,-1.6406,-0.86367,247.69,62.372,-313.62,307.17,2347.3
7.6062,2.71,-1.333,-1.325,190.46,117.81,-316.6,307.15,2347.5
7.6069,2.6172,-0.99609,-1.5899,122.86,182.66,-313.62,307.14,2347.7
7.6076,2.3291,-0.44922,-1.85,50.328,248.5,-302.19,307.13,2347.9
7.6083,1.9043,0.27832,-2.1641,-21.217,296.02,-280.32,307.12,2348.1
7.609,1.5186,0.98145,-2.4781,-80.426,312.36,-241.06,307.11,2348.4
7.6097,1.167,1.4258,-2.5714,-136.67,310.87,-179.92,307.1,2348.6
7.6104,0.77148,1.6553,-2.4144,-202.3,306.91,-108.85,307.1,2348.8
7.6111,0.15137,1.9189,-2.0807,-263.97,294.54,-36.283,307.1,2349
7.6118,-0.58594,2.251,-1.6881,-305.91,269.29,29.821,307.09,2349.2
7.6125,-1.2305,2.5684,-1.3642,-317.75,226.22,86.482,307.07,2349.4
7.6132,-1.5918,2.6367,-1.0747,-315.29,162.86,148.11,307.06,2349.6
7.6139,-1.8164,2.4512,-0.66248,-310.85,89.599,215.21,307.05,2349.9
7.6146,-2.1094,2.0752,-0.0049072,-296.04,14.851,272.37,307.04,2350.1
7.6153,-2.4268,1.6797,0.69192,-264.96,-49.997,306.17,307.04,2350.3
7.616,-2.6514,1.377,1.2219,-213.15,-105.44,313.12,307.03,2350.5
7.6167,-2.6074,1.0693,1.5114,-148.02,-167.32,310.14,307.03,2350.7
7.6174,-2.3779,0.60059,1.7568,-75.491,-235.13,302.19,307.03,2350.9
7.6181,-1.9629,-0.10742,2.0659,-2.467,-288.6,284.79,307.02,2351.1
7.6188,-1.5625,-0.83496,2.3947,60.196,-314.34,251,307.02,2351.4
7.6195,-1.2305,-1.3574,2.5763,114.96,-316.81,195.83,307.03,2351.6
7.6202,-0.86914,-1.626,2.488,177.63,-312.85,125.25,307.03,2351.8
7.6209,-0.32227,-1.875,2.2132,243.74,-302.46,53.181,307.04,2352
7.6216,0.44434,-2.2168,1.8059,293.08,-281.67,-15.905,307.04,2352.2
7.6223,1.1377,-2.5439,1.4427,311.83,-245.03,-75.547,307.04,2352.4
7.623,1.6016,-2.7197,1.1532,311.83,-186.62,-133.7,307.04,2352.6
7.6237,1.8408,-2.583,0.78025,308.87,-114.35,-198.31,307.04,2352.9
7.6244,2.1143,-2.2559,0.18647,297.53,-41.087,-261.43,307.05,2353.1
7.6251,2.4414,-1.8213,-0.55452,270.39,27.226,-304.18,307.05,2353.3
7.6258,2.6904,-1.4844,-1.1385,225.49,85.638,-316.11,307.05,2353.5
7.6265,2.7295,-1.1768,-1.5065,164.8,145.04,-314.61,307.05,2353.7
7.6272,2.5098,-0.74219,-1.7323,91.774,211.37,-310.64,307.05,2353.9
7.6279,2.124,-0.092773,-2.0071,18.256,270.78,-295.73,307.05,2354.2
7.6286,1.6699,0.65918,-2.3211,-46.38,307.41,-265.91,307.06,2354.4
7.6293,1.3037,1.2402,-2.5223,-102.63,312.85,-217.2,307.06,2354.6
7.63,0.95215,1.5576,-2.4929,-164.3,308.89,-151.09,307.07,2354.8
7.6307,0.48828,1.7578,-2.2426,-228.94,303.45,-78.032,307.08,2355
7.6314,-0.19531,2.0557,-1.8746,-284.2,286.12,-6.9583,307.09,2355.2
7.6321,-0.93262,2.3877,-1.4771,-314.79,253.45,53.678,307.1,2355.4
7.6328,-1.4453,2.6074,-1.1925,-317.26,201.47,111.33,307.11,2355.7
7.6335,-1.7236,2.5732,-0.87349,-312.82,133.16,176.94,307.12,2355.9
7.6342,-1.958,2.3047,-0.37295,-307.39,57.422,241.06,307.13,2356.1
7.6349,-2.2949,1.8994,0.35332,-285.68,-13.861,289.27,307.14,2356.3
7.6356,-2.5732,1.5088,1.0158,-244.73,-72.273,312.13,307.16,2356.5
7.6363,-2.6953,1.2207,1.4329,-186.51,-129.7,312.13,307.17,2356.7
7.637,-2.5537,0.83984,1.6881,-119.4,-197.02,307.16,307.19,2356.9
7.6377,-2.207,0.25391,1.9334,-43.913,-259.39,296.72,307.21,2357.2
7.6384,-1.7578,-0.50781,2.2671,26.644,-301.96,274.36,307.22,2357.4
7.6391,-1.3623,-1.167,2.5223,81.412,-317.8,229.62,307.23,2357.6
7.6398,-1.04,-1.5479,2.5714,138.65,-315.82,166.5,307.25,2357.8
