a,b,c,d,e,f,g,h,i
8.6492,1.3574,1.875,-3.229,-70.064,307.9,-243.04,301.41,2617.6
8.6499,0.76172,2.3828,-3.1406,-128.78,310.87,-188.87,301.41,2617.8
8.6506,0.2002,2.6416,-2.8413,-189.96,306.42,-122.76,301.42,2618.1
8.6513,-0.60059,2.9004,-2.326,-249.66,296.02,-52.187,301.44,2618.3
8.652,-1.3672,3.0957,-1.7617,-293.08,270.78,17.893,301.45,2618.5
8.6527,-2.1289,3.2959,-1.2219,-313.31,230.18,78.529,301.45,2618.7
8.6534,-2.5586,3.1982,-0.6821,-315.78,172.27,137.67,301.45,2618.9
8.6541,-2.832,2.8711,-0.093237,-311.83,103.46,201.29,301.45,2619.1
8.6548,-3.1055,2.3242,0.72627,-297.03,32.176,259.45,301.45,2619.3
8.6555,-3.2812,1.7383,1.4771,-265.95,-37.621,297.22,301.45,2619.5
8.6562,-3.3789,1.1768,2.1396,-218.58,-98.509,309.15,301.46,2619.7
8.6569,-3.1396,0.5957,2.4978,-158.38,-157.91,309.15,301.46,2620
8.6576,-2.7295,-0.048828,2.753,-88.32,-219.29,304.67,301.47,2620.2
8.6583,-2.1094,-0.89844,2.9983,-16.282,-273.75,285.79,301.47,2620.4
8.659,-1.5088,-1.6553,3.1553,48.847,-307.9,251,301.47,2620.6
8.6597,-0.9375,-2.2852,3.2191,106.58,-314.83,202.29,301.48,2620.8
8.6604,-0.33203,-2.6318,2.964,168.75,-310.87,139.66,301.48,2621
8.6611,0.35645,-2.8564,2.5223,228.94,-304.44,68.092,301.47,2621.2
8.6618,1.2207,-3.1055,1.9236,277.3,-283.65,-3.9762,301.46,2621.4
8.6625,1.9141,-3.2471,1.374,306.41,-246.52,-65.607,301.46,2621.6
8.6632,2.4951,-3.3057,0.85386,312.82,-193.06,-122.76,301.45,2621.9
8.6639,2.8076,-3.0078,0.25518,307.89,-128.71,-187.87,301.45,2622.1
8.6646,3.0518,-2.5293,-0.47109,298.02,-57.422,-249.01,301.46,2622.3
8.6653,3.2861,-1.8945,-1.3299,273.84,15.841,-290.76,301.47,2622.5
8.666,3.3691,-1.3428,-1.9531,229.93,78.213,-311.63,301.48,2622.7
8.6667,3.2861,-0.83008,-2.4094,171.71,135.14,-315.11,301.48,2622.9
8.6674,2.8857,-0.1709,-2.6892,105.59,198.5,-311.14,301.48,2623.1
8.6681,2.334,0.61035,-2.9247,35.032,258.4,-295.23,301.48,2623.3
8.6688,1.6602,1.4893,-3.1308,-36.019,296.02,-267.89,301.49,2623.5
8.6695,1.0889,2.1045,-3.1897,-95.721,309.88,-223.16,301.5,2623.8
8.6702,0.55176,2.5195,-3.067,-152.96,310.38,-161.03,301.49,2624
8.6709,-0.13184,2.7734,-2.6499,-216.11,304.93,-92.446,301.49,2624.2
8.6716,-0.92773,3.0029,-2.1101,-271.37,286.12,-22.366,301.49,2624.4
8.6723,-1.7725,3.208,-1.482,-304.93,255.43,44.235,301.5,2624.6
8.673,-2.3242,3.2471,-0.96672,-314.3,208.4,103.38,301.49,2624.8
8.6737,-2.6953,3.1104,-0.46619,-314.3,143.56,163.52,301.49,2625
8.6744,-2.9492,2.6611,0.23555,-308.38,72.768,227.64,301.48,2625.2
8.6751,-3.1982,2.0801,1.0551,-285.19,1.9801,278.33,301.47,2625.4
8.6758,-3.3545,1.4453,1.8451,-248.18,-64.353,304.67,301.48,2625.7
8.6765,-3.2715,0.92285,2.2917,-194.9,-123.75,310.14,301.48,2625.9
8.6772,-2.9932,0.35645,2.6106,-128.78,-183.65,309.15,301.49,2626.1
8.6779,-2.4707,-0.38574,2.8364,-58.222,-245.03,298.71,301.48,2626.3
8.6786,-1.8555,-1.2158,3.067,10.855,-292.06,271.87,301.47,2626.5
8.6793,-1.2109,-2.002,3.2044,73.518,-312.85,233.1,301.47,2626.7
8.68,-0.68848,-2.4268,3.1063,132.73,-312.85,177.93,301.47,2626.9
8.6807,-0.083008,-2.7002,2.802,193.42,-310.38,109.34,301.48,2627.1
8.6814,0.70312,-2.9346,2.2573,251.14,-298.5,37.277,301.47,2627.3
8.6821,1.5332,-3.1641,1.6734,294.07,-268.8,-30.318,301.45,2627.6
8.6828,2.2363,-3.3057,1.109,311.34,-226.22,-88.967,301.45,2627.8
8.6835,2.5977,-3.1982,0.64775,309.86,-168.31,-151.09,301.45,2628
8.6842,2.8906,-2.8418,0.0049072,305.42,-99.004,-214.71,301.45,2628.2
8.6849,3.1348,-2.2656,-0.80479,291.11,-24.751,-268.39,301.43,2628.4
8.6856,3.3496,-1.6748,-1.5998,257.07,43.067,-303.18,301.42,2628.6
8.6863,3.3691,-1.0791,-2.2181,205.75,100.98,-314.61,301.43,2628.8
8.687,3.125,-0.57129,-2.5125,145.56,161.38,-314.12,301.44,2629
8.6877,2.6807,0.11719,-2.7824,76.478,225.73,-305.67,301.44,2629.2
8.6884,2.0557,0.95215,-2.9934,2.467,276.22,-285.79,301.43,2629.5
8.6891,1.4551,1.7432,-3.1848,-62.169,304.44,-251,301.43,2629.7
8.6898,0.84961,2.3389,-3.1799,-118.42,311.37,-198.31,301.43,2629.9
8.6905,0.28809,2.6123,-2.8953,-179.6,308.89,-132.21,301.44,2630.1
8.6912,-0.47363,2.8662,-2.4193,-240.78,298.5,-64.116,301.44,2630.3
8.6919,-1.2646,3.0713,-1.8402,-288.15,274.74,6.4613,301.43,2630.5
8.6926,-1.9873,3.2617,-1.3151,-311.83,237.61,69.086,301.43,2630.7
8.6933,-2.5244,3.2373,-0.75571,-315.78,183.16,128.73,301.43,2630.9
8.694,-2.7881,2.9297,-0.19138,-312.82,114.84,191.85,301.44,2631.1
8.6947,-3.0664,2.417,0.59377,-300.98,42.572,251,301.44,2631.4
8.6954,-3.252,1.8018,1.3838,-272.36,-27.226,292.25,301.43,2631.6
8.6961,-3.3594,1.2549,2.0365,-226.47,-88.608,309.15,301.43,2631.8
8.6968,-3.2031,0.68848,2.4634,-167.76,-148.01,310.14,301.43,2632
8.6975,-2.7979,0.063477,2.7088,-100.16,-210.88,305.67,301.43,2632.2
8.6982,-2.2119,-0.7666,2.964,-28.124,-267.31,288.77,301.42,2632.4
8.6989,-1.5674,-1.5625,3.1259,39.966,-302.95,258.95,301.43,2632.6
8.6996,-1.0254,-2.1826,3.2044,98.188,-314.34,210.74,301.42,2632.8
8.7003,-0.41992,-2.5928,3.0179,156.9,-313.35,148.61,301.42,2633
8.701,0.22949,-2.8125,2.6008,220.06,-306.42,80.02,301.41,2633.3
8.7017,1.0889,-3.0762,2.0316,272.36,-286.62,8.4494,301.4,2633.5
8.7024,1.8359,-3.2227,1.428,303.45,-254.44,-56.66,301.4,2633.7
8.7031,2.4023,-3.2861,0.92747,310.85,-203.95,-114.81,301.4,2633.9
8.7038,2.7734,-3.0762,0.35823,309.86,-139.1,-177.44,301.41,2634.1
8.7045,3.0078,-2.6123,-0.3386,301.97,-67.323,-239.56,301.41,2634.3
8.7052,3.2715,-1.9971,-1.2121,277.79,3.9602,-286.78,301.42,2634.5
8.7059,3.3643,-1.4062,-1.8893,238.32,67.818,-310.14,301.41,2634.7
8.7066,3.3057,-0.91309,-2.3358,182.07,126.72,-314.61,301.4,2634.9
8.7073,2.9639,-0.2832,-2.6548,116.94,188.6,-312.13,301.41,2635.2
8.708,2.4316,0.46875,-2.8756,45.394,248.99,-299.21,301.42,2635.4
8.7087,1.7725,1.3574,-3.1259,-25.657,292.06,-272.86,301.44,2635.6
8.7094,1.1523,2.041,-3.1946,-86.84,309.88,-231.11,301.45,2635.8
8.7101,0.6543,2.4512,-3.0965,-144.08,310.87,-171.97,301.46,2636
8.7108,-0.029297,2.7393,-2.7235,-205.75,305.92,-103.38,301.47,2636.2
8.7115,-0.7959,2.959,-2.1935,-263.48,289.59,-33.797,301.47,2636.4
8.7122,-1.665,3.208,-1.585,-301.47,260.88,33.797,301.47,2636.6
8.7129,-2.2754,3.2666,-1.0354,-314.3,217.81,94.931,301.48,2636.8
8.7136,-2.6367,3.1592,-0.56924,-313.81,156.43,154.08,301.49,2637
8.7143,-2.9199,2.749,0.12268,-310.85,83.658,216.7,301.5,2637.3
8.715,-3.1445,2.1777,0.91274,-290.62,11.88,271.37,301.5,2637.5
8.7157,-3.3594,1.5479,1.7421,-253.61,-52.967,303.68,301.51,2637.7
8.7164,-3.291,0.9668,2.2622,-203.78,-113.85,310.14,301.52,2637.9
8.7171,-3.0518,0.4541,2.5616,-141.61,-175.73,307.66,301.51,2638.1
8.7178,-2.5586,-0.27344,2.8167,-70.064,-235.13,301.69,301.51,2638.3
8.7185,-1.958,-1.0742,3.0229,2.9604,-283.65,279.33,301.51,2638.5
8.7192,-1.3281,-1.8945,3.2191,63.65,-311.86,239.56,301.51,2638.7
8.7199,-0.74219,-2.4023,3.1357,121.87,-315.33,185.39,301.51,2638.9
8.7206,-0.18555,-2.6562,2.8462,185.52,-309.88,121.77,301.5,2639.2
8.7213,0.60059,-2.9102,2.3407,243.74,-299.98,50.696,301.49,2639.4
8.722,1.377,-3.1152,1.7715,286.67,-275.73,-21.372,301.5,2639.6
8.7227,2.1436,-3.3105,1.217,308.87,-235.13,-80.517,301.5,2639.8
8.7234,2.5732,-3.2227,0.69683,312.33,-177.22,-139.17,301.5,2640
8.7241,2.8418,-2.9102,0.12268,306.9,-109.4,-204.77,301.5,2640.2
8.7248,3.1152,-2.3535,-0.70173,293.08,-37.621,-262.43,301.49,2640.4
8.7255,3.291,-1.7676,-1.4574,263.97,32.671,-299.21,301.49,2640.6
8.7262,3.3936,-1.1914,-2.1346,216.11,93.064,-313.12,301.49,2640.8
8.7269,3.1543,-0.625,-2.4831,155.42,151.97,-314.61,301.49,2641.1
8.7276,2.7686,-0.0097656,-2.7382,87.333,215.33,-308.15,301.48,2641.3
8.7283,2.1484,0.84473,-2.9787,14.802,269.79,-289.76,301.47,2641.5
8.729,1.5381,1.6064,-3.1406,-52.795,301.96,-257.95,301.46,2641.7
8.7297,0.95215,2.2559,-3.2044,-109.54,310.87,-207.75,301.46,2641.9
8.7304,0.36621,2.5879,-2.9492,-169.24,309.39,-143.64,301.46,2642.1
8.7311,-0.31738,2.8125,-2.5125,-232.4,300.97,-75.05,301.45,2642.3
8.7318,-1.1768,3.0566,-1.9236,-282.72,279.19,-3.9762,301.43,2642.5
8.7325,-1.875,3.2129,-1.374,-308.87,245.03,61.134,301.43,2642.7
8.7332,-2.4561,3.2617,-0.85386,-314.79,193.06,118.29,301.44,2643
8.7339,-2.7588,2.9883,-0.27971,-314.3,125.24,179.92,301.44,2643.2
8.7346,-3.0078,2.5098,0.44165,-303.94,54.452,242.55,301.43,2643.4
8.7353,-3.2422,1.8799,1.2955,-276.8,-15.841,288.77,301.41,2643.6
8.736,-3.3203,1.3184,1.9334,-235.36,-80.193,307.66,301.41,2643.8
8.7367,-3.252,0.80566,2.3947,-179.6,-139.6,309.15,301.42,2644
8.7374,-2.8564,0.16602,2.6695,-111.02,-199.49,307.66,301.43,2644.2
8.7381,-2.3242,-0.60547,2.91,-38.979,-257.91,293.74,301.42,2644.4
8.7388,-1.6504,-1.4746,3.1161,28.618,-300.48,263.42,301.4,2644.6
8.7395,-1.0889,-2.0947,3.1799,88.32,-314.83,219.19,301.4,2644.9
8.7402,-0.54199,-2.5244,3.067,148.52,-312.36,161.03,301.41,2645.1
8.7409,0.11719,-2.7734,2.6695,210.69,-307.9,91.452,301.42,2645.3
8.7416,0.91309,-3.0127,2.1346,264.47,-291.57,18.887,301.41,2645.5
8.7423,1.7627,-3.2227,1.5016,300.49,-260.88,-47.217,301.39,2645.7
8.743,2.3242,-3.2666,0.98635,312.33,-212.36,-104.37,301.39,2645.9
8.7437,2.71,-3.1396,0.476,309.86,-149.99,-167,301.4,2646.1
8.7444,2.9639,-2.6953,-0.22083,302.95,-79.698,-230.62,301.41,2646.3
8.7451,3.2178,-2.1143,-1.0403,282.72,-6.9303,-280.32,301.41,2646.5
8.7458,3.3789,-1.4844,-1.8255,245.72,59.402,-308.15,301.41,2646.8
8.7465,3.3105,-0.9668,-2.2819,191.44,117.32,-314.12,301.41,2647
8.7472,3.0371,-0.39062,-2.6156,127.3,178.21,-312.63,301.42,2647.2
8.7479,2.5146,0.35156,-2.8462,56.249,240.08,-303.18,301.43,2647.4
8.7486,1.8994,1.1865,-3.0817,-14.309,286.62,-277.34,301.44,2647.6
8.7493,1.25,1.9727,-3.2191,-76.478,308.89,-238.57,301.44,2647.8
8.75,0.72266,2.4023,-3.121,-134.21,310.38,-182.41,301.45,2648
8.7507,0.097656,2.6904,-2.802,-196.87,306.42,-115.31,301.46,2648.2
8.7514,-0.68359,2.9199,-2.272,-255.09,294.54,-43.738,301.48,2648.4
8.7521,-1.5088,3.1494,-1.6832,-296.04,266.82,24.851,301.49,2648.7
8.7528,-2.2119,3.2861,-1.1188,-314.3,224.24,83.997,301.5,2648.9
8.7535,-2.5781,3.1787,-0.64285,-315.29,165.83,144.14,301.51,2649.1
8.7542,-2.876,2.8223,0,-309.86,97.024,208.75,301.52,2649.3
8.7549,-3.1152,2.2607,0.79988,-295.06,24.256,263.92,301.52,2649.5
8.7556,-3.3252,1.6602,1.5998,-262,-45.542,298.71,301.52,2649.7
8.7563,-3.3398,1.0547,2.223,-212.66,-104.45,310.14,301.53,2649.9
8.757,-3.0957,0.53223,2.5223,-150.98,-163.85,309.64,301.54,2650.1
8.7577,-2.6562,-0.15625,2.7873,-81.906,-226.72,302.69,301.53,2650.3
8.7584,-2.0361,-0.97168,2.9934,-9.8682,-279.19,282.81,301.53,2650.6
8.7591,-1.4355,-1.7578,3.1897,55.755,-308.4,248.01,301.53,2650.8
8.7598,-0.8252,-2.3584,3.1799,112.99,-314.83,195.33,301.52,2651
8.7605,-0.27832,-2.627,2.9051,173.68,-311.86,131.71,301.51,2651.2
8.7612,0.47852,-2.8809,2.4291,234.86,-302.95,61.134,301.52,2651.4
8.7619,1.2695,-3.0811,1.8549,282.72,-279.69,-9.9404,301.54,2651.6
8.7626,2.0068,-3.2715,1.3151,306.9,-242.56,-71.571,301.54,2651.8
8.7633,2.5391,-3.2568,0.76062,312.33,-187.12,-129.72,301.53,2652
8.764,2.7979,-2.9639,0.21592,308.38,-120.78,-193.84,301.51,2652.2
8.7647,3.0762,-2.4512,-0.56924,296.54,-49.997,-254.47,301.52,2652.5
8.7654,3.2617,-1.8359,-1.3593,269.4,22.276,-295.23,301.51,2652.7
8.7661,3.3789,-1.2842,-2.0218,224.99,84.153,-311.63,301.51,2652.9
8.7668,3.2227,-0.72266,-2.4536,165.29,141.58,-315.11,301.51,2653.1
8.7675,2.8369,-0.11719,-2.6941,97.201,204.44,-310.64,301.51,2653.3
8.7682,2.2559,0.71289,-2.9492,26.644,262.86,-292.75,301.51,2653.5
8.7689,1.6016,1.5137,-3.1063,-41.446,299.49,-263.42,301.51,2653.7
8.7696,1.0547,2.1533,-3.1995,-102.14,309.88,-218.69,301.5,2653.9
8.7703,0.44922,2.5537,-3.0081,-160.36,309.39,-155.07,301.5,2654.1
8.771,-0.18066,2.7734,-2.6008,-221.05,304.93,-84.494,301.5,2654.4
8.7717,-1.04,3.0322,-2.0316,-275.32,283.15,-14.414,301.5,2654.6
8.7724,-1.7822,3.1787,-1.4329,-308.38,250.48,49.205,301.52,2654.8
8.7731,-2.3682,3.2568,-0.93728,-314.3,202.46,109.34,301.53,2655
8.7738,-2.7295,3.0518,-0.37295,-312.82,138.61,171.97,301.53,2655.2
8.7745,-2.9541,2.5977,0.30425,-307.39,64.848,233.1,301.51,2655.4
8.7752,-3.2227,1.9873,1.1728,-283.71,-6.9303,281.31,301.51,2655.6
8.7759,-3.3154,1.3916,1.8598,-242.26,-69.303,307.16,301.52,2655.8
8.7766,-3.2812,0.89844,2.3309,-187.99,-129.2,310.64,301.53,2656
8.7773,-2.9346,0.27344,2.6401,-124.34,-191.08,307.16,301.53,2656.3
8.778,-2.417,-0.46875,2.8609,-50.821,-250.48,296.72,301.52,2656.5
8.7787,-1.7627,-1.3428,3.1063,20.23,-293.55,270.38,301.51,2656.7
8.7794,-1.1572,-2.0312,3.1799,79.439,-313.84,227.14,301.52,2656.9
8.7801,-0.64941,-2.4561,3.1063,137.17,-314.34,169.48,301.52,2657.1
8.7808,0.014648,-2.7441,2.7382,201.31,-308.89,103.38,301.52,2657.3
8.7815,0.7666,-2.9639,2.223,257.56,-295.03,30.815,301.51,2657.5
8.7822,1.6504,-3.208,1.6096,296.04,-266.32,-37.774,301.5,2657.7
8.7829,2.2656,-3.2715,1.0501,311.34,-220.78,-96.422,301.5,2657.9
8.7836,2.6367,-3.1787,0.58887,310.85,-160.39,-156.56,301.5,2658.2
8.7843,2.9248,-2.7832,-0.093237,304.93,-91.579,-221.17,301.5,2658.4
8.785,3.1641,-2.2168,-0.8833,287.16,-18.316,-273.86,301.49,2658.6
8.7857,3.3887,-1.5967,-1.7224,253.61,49.502,-305.17,301.48,2658.8
8.7864,3.3301,-1.0303,-2.2377,200.32,107.42,-314.61,301.48,2659
8.7871,3.1055,-0.50781,-2.5567,137.66,167.81,-314.12,301.48,2659.2
8.7878,2.6172,0.22461,-2.8167,69.077,231.67,-304.67,301.48,2659.4
8.7885,2.0117,1.0303,-3.0278,-3.9473,281.17,-282.81,301.48,2659.6
8.7892,1.377,1.8604,-3.229,-69.077,305.92,-247.02,301.47,2659.8
8.7899,0.78613,2.3682,-3.1504,-125.33,310.87,-191.85,301.48,2660.1
8.7906,0.21973,2.6416,-2.8658,-185.52,308.89,-124.26,301.48,2660.3
8.7913,-0.57129,2.9004,-2.3555,-247.2,297.01,-56.66,301.48,2660.5
8.792,-1.3428,3.1006,-1.7911,-292.59,271.27,12.923,301.48,2660.7
8.7927,-2.1143,3.3057,-1.2317,-311.83,233.65,75.547,301.48,2660.9
8.7934,-2.5537,3.2178,-0.70664,-314.79,176.72,135.19,301.49,2661.1
8.7941,-2.832,2.9004,-0.11777,-312.82,105.93,197.32,301.5,2661.3
8.7948,-3.0957,2.3535,0.68701,-299.5,35.146,255.97,301.5,2661.5
8.7955,-3.2812,1.7627,1.4525,-267.43,-33.661,296.22,301.51,2661.7
8.7962,-3.3838,1.1768,2.1396,-221.05,-94.549,309.64,301.51,2662
8.7969,-3.1494,0.60547,2.4978,-161.84,-154.94,309.15,301.51,2662.2
8.7976,-2.749,-0.019531,2.7431,-92.761,-216.82,304.67,301.51,2662.4
8.7983,-2.1338,-0.86426,2.9836,-20.23,-271.27,287.28,301.51,2662.6
8.799,-1.5283,-1.626,3.1455,46.38,-305.92,253.98,301.5,2662.8
8.7997,-0.9375,-2.2754,3.2142,103.62,-315.33,204.77,301.5,2663
8.8004,-0.35645,-2.6123,2.964,163.81,-312.85,142.65,301.5,2663.2
8.8011,0.32227,-2.8369,2.5321,225.49,-304.44,73.062,301.5,2663.4
8.8018,1.1719,-3.0713,1.9433,276.31,-283.65,1.4911,301.5,2663.6
8.8025,1.8799,-3.2324,1.3986,304.93,-249.49,-63.122,301.49,2663.9
8.8032,2.4756,-3.2959,0.86858,311.34,-198.01,-120.78,301.48,2664.1
8.8039,2.7734,-3.0176,0.29443,309.86,-131.18,-182.9,301.49,2664.3
8.8046,3.0273,-2.5439,-0.42693,300.49,-59.897,-244.53,301.49,2664.5
8.8053,3.2568,-1.9189,-1.2661,273.84,10.395,-290.76,301.48,2664.7
8.806,3.3545,-1.3721,-1.9089,232.4,73.758,-311.63,301.48,2664.9
8.8067,3.291,-0.84961,-2.3898,176.64,133.16,-313.62,301.47,2665.1
8.8074,2.9053,-0.21973,-2.6646,109.54,195.04,-311.14,301.47,2665.3
8.8081,2.3682,0.55664,-2.9051,36.512,253.45,-298.21,301.47,2665.5
8.8088,1.6943,1.4209,-3.1014,-32.072,295.03,-268.89,301.47,2665.8
8.8095,1.1328,2.0557,-3.1799,-91.281,311.37,-224.16,301.47,2666
8.8102,0.57129,2.5,-3.067,-150.49,309.88,-165.01,301.47,2666.2
8.8109,-0.073242,2.7393,-2.6793,-213.15,304.44,-97.416,301.48,2666.4
8.8116,-0.86426,2.9834,-2.1494,-267.92,288.1,-25.845,301.49,2666.6
8.8123,-1.7041,3.1836,-1.5163,-303.45,257.41,41.253,301.49,2666.8
8.813,-2.2803,3.2422,-1.006,-315.29,210.88,99.404,301.49,2667
8.8137,-2.6758,3.1201,-0.49563,-314.3,148.01,161.53,301.49,2667.2
8.8144,-2.915,2.6904,0.17666,-308.87,77.718,224.65,301.5,2667.4
8.8151,-3.1787,2.1045,1.0158,-288.15,5.4452,275.35,301.51,2667.7
8.8158,-3.335,1.4746,1.7911,-250.65,-59.897,304.67,301.51,2667.9
8.8165,-3.2812,0.96191,2.2573,-196.87,-119.79,310.64,301.5,2668.1
8.8172,-3.0176,0.39062,2.5959,-133.71,-181.18,308.15,301.49,2668.3
8.8179,-2.5,-0.33691,2.8217,-62.169,-242.56,298.71,301.5,2668.5
8.8186,-1.8896,-1.1816,3.0621,9.3748,-288.1,275.85,301.52,2668.7
8.8193,-1.2451,-1.9531,3.1946,70.557,-312.36,235.09,301.53,2668.9
8.82,-0.72266,-2.3975,3.1112,127.3,-315.33,179.42,301.53,2669.1
8.8207,-0.11719,-2.6953,2.8118,190.46,-309.88,114.31,301.52,2669.3
8.8214,0.64941,-2.9199,2.2966,250.65,-297.51,43.738,301.52,2669.5
8.8221,1.499,-3.1641,1.7077,290.62,-272.26,-27.833,301.51,2669.8
8.8228,2.1973,-3.2959,1.1434,308.87,-230.68,-87.476,301.51,2670
8.8235,2.5781,-3.208,0.6772,312.82,-169.79,-145.63,301.5,2670.2
8.8242,2.8809,-2.8613,0.039258,307.39,-101.48,-210.24,301.5,2670.4
8.8249,3.1201,-2.3047,-0.75571,290.12,-31.186,-268.39,301.49,2670.6
8.8256,3.3545,-1.709,-1.5703,259.04,39.107,-302.19,301.48,2670.8
8.8263,3.374,-1.1182,-2.1935,211.67,100.49,-312.13,301.47,2671
8.827,3.1543,-0.60059,-2.5027,149.01,157.91,-314.61,301.47,2671.2
8.8277,2.7148,0.083008,-2.7824,78.452,220.28,-308.15,301.46,2671.4
8.8284,2.1094,0.9082,-2.9934,7.8945,275.23,-286.78,301.45,2671.7
8.8291,1.499,1.7139,-3.2044,-57.729,305.92,-251.49,301.45,2671.9
8.8298,0.87891,2.3242,-3.1946,-117.43,309.88,-202.29,301.45,2672.1
8.8305,0.31738,2.6074,-2.9247,-176.64,307.9,-137.67,301.45,2672.3
8.8312,-0.44434,2.8662,-2.4438,-236.84,300.97,-66.104,301.45,2672.5
8.8319,-1.2256,3.0713,-1.8795,-286.18,277.21,2.9821,301.45,2672.7
8.8326,-1.9824,3.2715,-1.3397,-311.83,239.59,65.11,301.46,2672.9
8.8333,-2.5195,3.2568,-0.78025,-315.29,186.13,125.25,301.47,2673.1
8.834,-2.7832,2.9639,-0.23555,-312.33,119.79,188.37,301.47,2673.3
8.8347,-3.0713,2.4561,0.55942,-302.46,46.532,248.01,301.47,2673.6
8.8354,-3.252,1.8359,1.3495,-274.33,-23.761,290.76,301.47,2673.8
8.8361,-3.374,1.2744,2.0316,-228.94,-85.638,308.65,301.48,2674
8.8368,-3.2129,0.70312,2.4683,-171.71,-145.04,310.14,301.49,2674.2
8.8375,-2.832,0.097656,2.7137,-104.11,-208.4,305.67,301.49,2674.4
8.8382,-2.2559,-0.72266,2.964,-31.578,-263.35,291.25,301.49,2674.6
8.8389,-1.6064,-1.5186,3.121,36.019,-301.96,259.94,301.49,2674.8
8.8396,-1.04,-2.1729,3.2142,93.748,-315.33,213.22,301.49,2675
8.8403,-0.44434,-2.583,3.0278,154.93,-312.85,153.08,301.49,2675.2
8.841,0.18555,-2.7979,2.6254,217.59,-306.42,84.494,301.49,2675.5
8.8417,1.0449,-3.0566,2.0512,268.41,-289.09,11.431,301.49,2675.7
8.8424,1.7871,-3.208,1.4574,301.97,-256.92,-53.678,301.49,2675.9
8.8431,2.3828,-3.2959,0.96182,312.33,-205.93,-109.84,301.49,2676.1
8.8438,2.749,-3.0908,0.38767,309.86,-143.06,-172.96,301.49,2676.3
8.8445,2.9834,-2.6416,-0.28462,300.98,-73.263,-237.58,301.49,2676.5
8.8452,3.252,-2.0312,-1.1532,280.26,0.49502,-284.79,301.48,2676.7
8.8459,3.3496,-1.4453,-1.8353,241.77,65.838,-308.65,301.48,2676.9
8.8466,3.3203,-0.94238,-2.3162,185.03,122.76,-314.61,301.48,2677.1
8.8473,2.9883,-0.32227,-2.6352,119.4,184.64,-313.12,301.47,2677.4
8.848,2.4805,0.41016,-2.8609,50.328,246.52,-300.2,301.47,2677.6
8.8487,1.8115,1.2939,-3.1014,-21.217,291.07,-274.36,301.46,2677.8
8.8494,1.1963,1.9922,-3.1799,-83.879,308.89,-233.6,301.45,2678
8.8501,0.69336,2.4316,-3.121,-141.11,309.88,-175.95,301.46,2678.2
8.8508,0.029297,2.7148,-2.748,-202.3,306.91,-107.36,301.46,2678.4
8.8515,-0.72754,2.9346,-2.2377,-260.03,292.06,-36.78,301.46,2678.6
8.8522,-1.6064,3.1836,-1.6194,-299.99,262.86,30.318,301.46,2678.8
8.8529,-2.2266,3.252,-1.0649,-314.3,219.29,90.458,301.47,2679
8.8536,-2.6172,3.1738,-0.6085,-314.3,159.4,152.09,301.48,2679.3
8.8543,-2.8906,2.7783,0.058887,-309.86,89.104,215.21,301.5,2679.5
8.855,-3.125,2.2119,0.85386,-292.1,15.841,268.39,301.5,2679.7
8.8557,-3.3496,1.582,1.6979,-258.05,-51.482,301.2,301.5,2679.9
8.8564,-3.3008,1.0205,2.2181,-206.24,-109.89,310.64,301.5,2680.1
8.8571,-3.0908,0.50781,2.5469,-143.58,-170.29,309.15,301.51,2680.3
8.8578,-2.6025,-0.21484,2.7971,-74.998,-233.15,301.2,301.52,2680.5
8.8585,-2.0117,-1.0205,3.013,-2.9604,-283.15,279.33,301.52,2680.7
8.8592,-1.3623,-1.8506,3.2093,62.169,-309.39,243.54,301.52,2680.9
8.8599,-0.78613,-2.3633,3.1455,119.9,-314.34,189.86,301.51,2681.2
8.8606,-0.22949,-2.6514,2.8756,180.09,-312.36,123.76,301.51,2681.4
8.8613,0.54688,-2.8955,2.38,240.29,-301.47,53.678,301.51,2681.6
8.862,1.333,-3.1055,1.8108,286.67,-276.22,-15.905,301.51,2681.8
8.8627,2.1094,-3.3105,1.2464,308.38,-237.61,-77.535,301.5,2682
8.8634,2.5391,-3.2324,0.73608,310.35,-182.17,-137.18,301.49,2682.2
8.8641,2.8271,-2.9395,0.16194,308.38,-113.36,-200.3,301.49,2682.4
8.8648,3.0957,-2.3926,-0.64285,295.55,-40.592,-258.95,301.49,2682.6
8.8655,3.3008,-1.8115,-1.4182,264.96,28.711,-298.71,301.49,2682.8
8.8662,3.4082,-1.2305,-2.1101,218.58,89.104,-313.12,301.49,2683.1
8.8669,3.1836,-0.66895,-2.4732,159.86,149,-314.12,301.48,2683.3
8.8676,2.8027,-0.043945,-2.7333,90.787,211.87,-309.15,301.47,2683.5
8.8683,2.1973,0.7959,-2.9738,17.763,267.31,-292.25,301.48,2683.7
8.869,1.5918,1.5723,-3.1553,-48.847,302.46,-259.45,301.47,2683.9
8.8697,0.99609,2.2412,-3.2339,-106.58,310.87,-210.74,301.45,2684.1
8.8704,0.40039,2.583,-2.9836,-166.77,308.4,-148.11,301.44,2684.3
8.8711,-0.27832,2.8027,-2.537,-227.46,300.97,-77.535,301.44,2684.5
8.8718,-1.1035,3.0225,-1.958,-278.28,280.18,-6.9583,301.44,2684.7
8.8725,-1.8066,3.1885,-1.4182,-308.87,245.53,55.666,301.45,2685
8.8732,-2.4219,3.2568,-0.8833,-314.79,196.03,115.31,301.43,2685.2
